ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
5.908838440917834,-73.726950417579,0.2469070877138879,0.397101409242017,-1.326843060627228,0.28649125,0.26822826,,19.387524,19.878172,18.870789,1.0073833
5.0201981310896615,-73.75959011636081,0.2241477894250413,0.0021396941092195,-1.2116074671614876,0.5239971,0.51056117,,20.258007,20.417294,20.425146,-0.007852554
5.5489454293618605,-73.74542449731268,0.2529825119328762,1.1006861677312725,-1.148098315167687,0.47401145,0.5116156,,20.117115,20.444046,19.705639,0.73840714
5.662680642192071,-73.73289262823879,0.2425587605887836,0.6292344202968619,-1.592367819098105,0.5397438,0.44927597,,20.215092,20.35374,20.261766,0.09197426
5.12693744342721,-73.76380368641318,0.2077259122758885,4.232435044595996,-8.467510404358514,0.18478258,0.17035066,,18.734936,19.047318,18.27765,0.7696667
5.369732572323823,-73.62323538399757,0.2053827771025203,5.145347869803276,-5.982248954082491,0.5131255,0.41292554,,19.858103,20.85292,18.878475,1.9744453
5.68650310004389,-73.65303012984215,0.2308384026245457,0.7184297948001851,-1.0009658160582833,0.24991056,0.20653826,,19.15385,19.618338,18.57724,1.0410976
5.9634644578062375,-73.57749632196509,0.2048357548520218,6.424854961112748,-6.064688901892069,0.017617479,0.012654451,-6.495051,13.343173,13.922362,12.620587,1.301775
6.14111416089875,-73.84139720970758,0.2202640886886069,0.6846010146755042,-0.9506269682765998,0.22982068,0.20359702,,19.08785,19.61598,18.506207,1.1097736
6.379220745948355,-73.76109772084214,0.2078953703599635,0.4416411854086414,-1.1889774080566795,0.15768698,0.15293597,,18.693754,19.119267,18.158628,0.96063805
6.52762033352556,-73.70546549085934,0.2230905072614892,1.0039838164481762,-1.674749287392944,0.31798556,0.2758323,,19.477253,19.81433,18.810034,1.0042953
6.8221263397185705,-73.72642772491662,0.2160253473013067,1.5059936059685752,-1.363852196302966,0.39453295,0.3591885,,19.80372,20.368887,19.322762,1.0461254
6.743093043882223,-73.72860933213951,0.2244717418740182,0.3882389076977247,-1.1232315326631337,0.24670044,0.20705709,,19.171427,19.683233,18.660372,1.0228615
6.695518386879057,-73.72942488500729,0.2043385027520133,-0.2949946945394345,-1.1892315344350852,0.8870559,0.9535202,,20.573498,20.584122,20.413641,0.17048073
6.458069161654421,-73.65481320060694,0.2427426911206644,-0.7333297486961712,-1.7223656963312746,0.2734402,0.23219195,,19.139929,19.51779,18.517244,1.0005455
6.704406706629017,-73.48825977701523,0.2522291148752215,2.9102739220066427,-0.1485113090885584,0.5421979,0.4455576,,19.896559,20.2373,19.54356,0.69374084
6.65916268471258,-73.49036866423477,0.2030950445413288,0.4046608200746187,-1.082892888054318,0.8389833,0.6360423,,20.40685,20.367014,20.344637,0.022377014
6.828846406060775,-73.45699284856906,0.226809503610739,1.4007425085137772,-0.9868501908267064,0.4245639,0.34404406,,19.514248,19.892332,18.87204,1.0202923
6.961345011366283,-73.42008836279103,0.2386059705434149,-0.1949141937553893,-1.1058652024143625,0.41239113,0.31274265,,19.58673,19.97722,18.960535,1.0166855
6.107337738527558,-73.53197101898708,0.2278119774059827,0.1719011698566777,-1.5573178027131422,0.32892883,0.24033512,,19.216108,19.767498,18.644403,1.1230946
6.342168982745183,-73.49987401832203,0.2161820356509975,0.3507651278131555,-1.2195290822322309,0.25233486,0.21600941,,19.007166,19.606388,18.373224,1.2331638
6.384694842919169,-73.48398035122952,0.2314674301579432,-0.1452189690991034,-0.8643110651350716,0.29028913,0.24069704,,19.265196,19.714705,18.634737,1.0799675
6.021413641548686,-73.51668394889242,0.2374842365334147,0.9925326000517533,-1.4779422259606645,0.20915928,0.14755288,,18.525246,18.749374,17.880667,0.86870766
6.817748577474912,-73.41101478643597,0.2135711608464913,0.2075980666125103,-1.6451286953991056,0.6900354,0.5563184,,20.273098,20.728624,19.691502,1.0371227
6.540222134267805,-73.40100055772103,0.2530827516115744,1.006153482722829,-0.713768842508627,0.5863164,0.48347577,,20.116938,20.363585,19.409689,0.95389557
5.217627753343455,-73.61652841977653,0.213337273733078,0.3627494056734791,-0.8493796644877085,0.27347264,0.22275473,,19.095707,19.497152,18.551222,0.9459305
5.459951813896952,-73.54064484429567,0.2063593818660664,0.7955697603010576,-0.8757244485406246,0.30464542,0.22982287,,19.014761,19.448658,18.451769,0.9968891
5.558694797993633,-73.56570799991167,0.2281808626082193,-0.122763439823261,-1.1279949568984111,0.3661192,0.25063583,,19.392237,19.846596,18.777124,1.0694714
5.614725938769997,-73.52519685695054,0.2194032901830452,0.2444532540813737,-0.904282386170606,0.41689384,0.294168,,19.605614,20.053864,19.09168,0.962183
5.1496957768254354,-73.4366819171702,0.2152344803288972,0.6139138908881434,-0.9741323098569328,0.41180956,0.3177305,,19.539734,19.951694,19.07881,0.87288475
